,Store,UPC,CIC,Txn_Date,Net,Units,Mkdn_Amt
2363,"4,030",87999901602,85102051,9/27/2017,20,4,0
2364,"4,030",87999901602,85102051,9/28/2017,35,7,0
2365,"4,030",87999901417,85102733,9/28/2017,9.99,1,0
2366,"4,030",87999901602,85102051,9/29/2017,25,5,0
2367,"4,030",87999901417,85102733,9/29/2017,9.99,1,0
2368,"4,030",87999901602,85102051,9/30/2017,40,8,0
2369,"4,030",87999901602,85102051,10/1/2017,25,5,0
2370,"4,030",87999901602,85102051,10/2/2017,15,3,0
2371,"4,030",87999901602,85102051,10/3/2017,5,1,0
2372,"4,202",87999901343,85102370,9/20/2017,10,2,0
2373,"4,202",87999901602,85102051,9/20/2017,25,5,0
2374,"4,202",87999901602,85102051,9/21/2017,20,4,0
2375,"4,202",87999901343,85102370,9/22/2017,10,2,0
2376,"4,202",87999901602,85102051,9/22/2017,25,5,0
2377,"4,202",87999901417,85102733,9/23/2017,9.99,1,0
2378,"4,202",87999901602,85102051,9/23/2017,15,3,0
2379,"4,202",87999901417,85102733,9/24/2017,49.95,5,0
2380,"4,202",87999901602,85102051,9/24/2017,10,2,0
2381,"4,202",87999901417,85102733,9/25/2017,9.99,1,0
2382,"4,202",87999901602,85102051,9/25/2017,15,3,0
2383,"4,202",87999901417,85102733,9/26/2017,9.99,1,0
2384,"4,202",87999901343,85102370,9/26/2017,5,1,0
2385,"4,202",87999901602,85102051,9/26/2017,25,5,0
2386,"4,202",87999901602,85102051,9/27/2017,25,5,0
2387,"4,202",87999901417,85102733,9/28/2017,9.99,1,0
2388,"4,202",87999901343,85102370,9/28/2017,15,3,0
2389,"4,202",87999901417,85102733,9/29/2017,19.98,2,0
2390,"4,202",87999901343,85102370,9/29/2017,30,6,0
2391,"4,202",87999901602,85102051,9/29/2017,25,5,0
2392,"4,202",87999901602,85102051,9/30/2017,15,3,0
2393,"4,202",87999901417,85102733,10/1/2017,19.98,2,0
2394,"4,202",87999901343,85102370,10/1/2017,10,2,0
2395,"4,202",87999901602,85102051,10/1/2017,35,7,0
2396,"4,202",87999901417,85102733,10/2/2017,19.98,2,0
2397,"4,202",87999901602,85102051,10/2/2017,30,6,0
2398,"4,202",87999901343,85102370,10/3/2017,15,3,0
2399,"4,202",87999901602,85102051,10/3/2017,45,9,0
2400,"4,205",87999901417,85102733,9/20/2017,49.95,5,0
2401,"4,205",87999901602,85102051,9/20/2017,35,7,0
2402,"4,205",87999901417,85102733,9/21/2017,29.97,3,0
2403,"4,205",87999901602,85102051,9/21/2017,25,5,0
2404,"4,205",87999901417,85102733,9/22/2017,19.98,2,0
2405,"4,205",87999901343,85102370,9/22/2017,25,5,0
2406,"4,205",87999901602,85102051,9/22/2017,90,18,0
2407,"4,205",87999901343,85102370,9/23/2017,35,7,0
2408,"4,205",87999901602,85102051,9/23/2017,50,10,0
2409,"4,205",87999901343,85102370,9/24/2017,10,2,0
2410,"4,205",87999901602,85102051,9/24/2017,15,3,0
2411,"4,205",87999901343,85102370,9/25/2017,15,3,0
2412,"4,205",87999901602,85102051,9/25/2017,25,5,0
2413,"4,205",87999901343,85102370,9/26/2017,10,2,0
2414,"4,205",87999901602,85102051,9/26/2017,35,7,0
2415,"4,205",87999901343,85102370,9/27/2017,10,2,0
2416,"4,205",87999901602,85102051,9/27/2017,20,4,0
2417,"4,205",87999901343,85102370,9/28/2017,15,3,0
2418,"4,205",87999901602,85102051,9/28/2017,25,5,0
2419,"4,205",87999901343,85102370,9/29/2017,10,2,0
2420,"4,205",87999901602,85102051,9/29/2017,40,8,0
2421,"4,205",87999901602,85102051,9/30/2017,60,12,0
2422,"4,205",87999901343,85102370,10/1/2017,5,1,0
2423,"4,205",87999901602,85102051,10/1/2017,25,5,0
2424,"4,205",87999901343,85102370,10/2/2017,10,2,0
2425,"4,205",87999901602,85102051,10/2/2017,40,8,0
2426,"4,205",87999901343,85102370,10/3/2017,30,6,0
2427,"4,205",87999901602,85102051,10/3/2017,30,6,0
2428,"4,218",87999901417,85102733,9/20/2017,29.97,3,0
2429,"4,218",87999901417,85102733,9/21/2017,19.98,2,0
2430,"4,218",87999901417,85102733,9/22/2017,9.99,1,0
2431,"4,218",87999901602,85102051,9/22/2017,10,2,0
2432,"4,218",87999901417,85102733,9/23/2017,49.95,5,0
2433,"4,218",87999901602,85102051,9/23/2017,5,1,0
2434,"4,218",87999901417,85102733,9/24/2017,39.96,4,0
2435,"4,218",87999901417,85102733,9/25/2017,19.98,2,0
2436,"4,218",87999901417,85102733,9/26/2017,29.97,3,0
2437,"4,218",87999901417,85102733,9/27/2017,19.98,2,0
2438,"4,218",87999901417,85102733,9/29/2017,19.98,2,0
2439,"4,218",87999901417,85102733,9/30/2017,9.99,1,0
2440,"4,218",87999901417,85102733,10/1/2017,19.98,2,0
2441,"4,218",87999901602,85102051,10/3/2017,5,1,0
2442,"4,270",87999901417,85102733,9/20/2017,39.96,4,0
2443,"4,270",87999901417,85102733,9/21/2017,9.99,1,0
2444,"4,270",87999901417,85102733,9/22/2017,9.99,1,0
2445,"4,270",87999901417,85102733,9/24/2017,9.99,1,0
2446,"4,270",87999901417,85102733,9/25/2017,7.49,1,-2.5
2447,"4,270",87999901417,85102733,9/26/2017,7.49,1,-2.5
2448,"4,270",87999901602,85102051,9/26/2017,15,3,0
2449,"4,270",87999901602,85102051,9/27/2017,5,1,0
2450,"4,270",87999901602,85102051,9/28/2017,5,1,0
2451,"4,270",87999901602,85102051,9/30/2017,5,1,0
2452,"4,270",87999901602,85102051,10/1/2017,20,4,0
2453,"4,270",87999901602,85102051,10/3/2017,15,3,0
2454,"4,319",87999901417,85102733,9/20/2017,59.94,6,0
2455,"4,319",87999901417,85102733,9/21/2017,39.96,4,0
2456,"4,319",87999901417,85102733,9/22/2017,19.98,2,0
2457,"4,319",87999901417,85102733,9/24/2017,19.98,2,0
2458,"4,319",87999901417,85102733,9/25/2017,29.97,3,0
2459,"4,319",87999901417,85102733,9/26/2017,9.99,1,0
2460,"4,319",87999901417,85102733,9/27/2017,79.92,8,0
2461,"4,319",87999901417,85102733,9/29/2017,9.99,1,0
2462,"4,319",87999901417,85102733,9/30/2017,9.99,1,0
2463,"4,319",87999901417,85102733,10/1/2017,9.99,1,0
2464,"4,402",87999901417,85102733,9/20/2017,29.97,3,0
2465,"4,402",87999901417,85102733,9/21/2017,49.95,5,0
2466,"4,402",87999901417,85102733,9/22/2017,49.95,5,0
2467,"4,402",87999901417,85102733,9/23/2017,9.99,1,0
2468,"4,402",87999901417,85102733,9/24/2017,9.99,1,0
2469,"4,402",87999901417,85102733,9/25/2017,9.99,1,0
2470,"4,402",87999901417,85102733,9/27/2017,49.95,5,0
2471,"4,402",87999901417,85102733,9/29/2017,19.98,2,0
2472,"4,402",87999901417,85102733,9/30/2017,19.98,2,0
2473,"4,817",87999901417,85102733,9/22/2017,69.93,7,0
2474,"4,817",87999901417,85102733,9/23/2017,49.95,5,0
2475,"4,817",87999901417,85102733,9/24/2017,29.97,3,0
2476,"4,832",87999901602,85102051,9/20/2017,10,2,0
2477,"4,832",87999901602,85102051,9/22/2017,55,11,0
2478,"4,832",87999901417,85102733,9/22/2017,19.98,2,0
2479,"4,832",87999901602,85102051,9/23/2017,20,4,0
2480,"4,832",87999901417,85102733,9/23/2017,39.96,4,0
2481,"4,832",87999901417,85102733,9/24/2017,49.95,5,0
2482,"4,832",87999901602,85102051,9/25/2017,40,8,0
2483,"4,832",87999901417,85102733,9/25/2017,19.98,2,0
2484,"4,832",87999901602,85102051,9/26/2017,5,1,0
2485,"4,832",87999901417,85102733,9/26/2017,19.98,2,0
2486,"4,832",87999901602,85102051,9/27/2017,20,4,0
2487,"4,832",87999901602,85102051,9/28/2017,10,2,0
2488,"4,832",87999901602,85102051,9/29/2017,40,8,0
2489,"4,832",87999901602,85102051,9/30/2017,25,5,0
2490,"4,832",87999901602,85102051,10/1/2017,10,2,0
2491,"4,832",87999901602,85102051,10/2/2017,25,5,0
2492,"4,832",87999901602,85102051,10/3/2017,45,9,0
2493,"4,872",87999901602,85102051,9/20/2017,5,1,0
2494,"4,872",87999901417,85102733,9/20/2017,19.98,2,0
2495,"4,872",87999901602,85102051,9/21/2017,10,2,0
2496,"4,872",87999901417,85102733,9/21/2017,29.97,3,0
2497,"4,872",87999901602,85102051,9/22/2017,10,2,0
2498,"4,872",87999901417,85102733,9/22/2017,59.94,6,0
2499,"4,872",87999901602,85102051,9/23/2017,30,6,0
2500,"4,872",87999901417,85102733,9/23/2017,39.96,4,0
2501,"4,872",87999901602,85102051,9/24/2017,5,1,0
2502,"4,872",87999901343,85102370,9/25/2017,25,5,0
2503,"4,872",87999901343,85102370,9/26/2017,5,1,0
2504,"4,872",87999901343,85102370,9/27/2017,30,6,0
2505,"4,872",87999901343,85102370,9/28/2017,15,3,0
2506,"4,872",87999901343,85102370,10/2/2017,35,7,0
2507,"4,872",87999901343,85102370,10/3/2017,5,1,0
2508,"4,872",87999901602,85102051,10/3/2017,25,5,0
2509,"4,933",87999901602,85102051,9/21/2017,10,2,0
2510,"4,933",87999901602,85102051,9/22/2017,5,1,0
2511,"4,933",87999901417,85102733,9/22/2017,9.99,1,0
2512,"4,933",87999901602,85102051,9/23/2017,15,3,0
2513,"4,933",87999901602,85102051,9/24/2017,25,5,0
2514,"4,933",87999901602,85102051,9/25/2017,20,4,0
2515,"4,933",87999901417,85102733,9/25/2017,29.97,3,0
2516,"4,933",87999901602,85102051,9/26/2017,15,3,0
2517,"4,933",87999901602,85102051,9/27/2017,10,2,0
2518,"4,933",87999901602,85102051,9/28/2017,10,2,0
2519,"4,933",87999901602,85102051,9/29/2017,5,1,0
2520,"4,933",87999901417,85102733,9/29/2017,9.99,1,0
2521,"4,933",87999901602,85102051,9/30/2017,40,8,0
2522,"4,933",87999901602,85102051,10/1/2017,20,4,0
2523,"4,933",87999901602,85102051,10/2/2017,25,5,0
2524,"4,933",87999901602,85102051,10/3/2017,35,7,0
